"","Comparison","Z","P.unadj","P.adj","subtype","sig","sig.adjust"
"677","Chromatin histone methylation - WNT signaling",-1.16022925925568,0.24595547726411,0.66064785172104,"STAD_MSI","",""
"678","Chromatin other - WNT signaling",-1.20098927595169,0.229755361279278,0.647237664091624,"STAD_MSI","",""
"679","Cytoskeleton - WNT signaling",-0.623707058443805,0.532819986726167,0.866770541786933,"STAD_MSI","",""
"680","DNA replication - WNT signaling",-2.40992055243887,0.015955994677488,0.167537944113624,"STAD_MSI","*",""
"681","EGFR signaling - WNT signaling",-0.435790271005406,0.662988903259262,0.885262639612078,"STAD_MSI","",""
"682","ERK MAPK signaling - WNT signaling",0.492173396177421,0.622596769777049,0.910252239357584,"STAD_MSI","",""
"683","Genome integrity - WNT signaling",-1.90400233391564,0.0569098802212011,0.320638593441401,"STAD_MSI",".",""
"684","Hormone-related - WNT signaling",-0.0952389876448516,0.924125003051833,0.979233374793456,"STAD_MSI","",""
"685","IGF1R signaling - WNT signaling",-0.710464721108677,0.477416000609763,0.823008180155636,"STAD_MSI","",""
"686","Metabolism - WNT signaling",-1.53248189210352,0.125403562701295,0.499452120413778,"STAD_MSI","",""
"687","Mitosis - WNT signaling",-2.76849105626796,0.00563165313184871,0.108409322788088,"STAD_MSI","**",""
"688","Other - WNT signaling",-2.59812237588224,0.00937350814604888,0.135330023858581,"STAD_MSI","**",""
"689","Other, kinases - WNT signaling",-1.52953840215623,0.126131026553758,0.48560445223197,"STAD_MSI","",""
"690","PI3K/MTOR signaling - WNT signaling",-2.96271940666093,0.00304934401044653,0.0880498083016435,"STAD_MSI","**","."
"691","Protein stability and degradation - WNT signaling",0.0106039510613235,0.991539429721372,0.991539429721372,"STAD_MSI","",""
"692","RTK signaling - WNT signaling",0.186529669561978,0.852029414174683,0.960091681338302,"STAD_MSI","",""
"693","Unclassified - WNT signaling",-0.546499207313165,0.584722832459637,0.882816825478276,"STAD_MSI","",""
"694","ABL signaling - Apoptosis regulation",-1.50418796583221,0.132532975464316,0.637814944422022,"STAD_GS","",""
"695","ABL signaling - Cell cycle",-0.453538478438476,0.650161042393258,0.89397143329073,"STAD_GS","",""
"696","Apoptosis regulation - Cell cycle",2.10637641204164,0.0351716685769194,0.507790965079274,"STAD_GS","*",""
"697","ABL signaling - Chromatin histone acetylation",-1.26117196394412,0.20724689733798,0.664917128959353,"STAD_GS","",""
"698","Apoptosis regulation - Chromatin histone acetylation",0.0425921700964299,0.966026637185737,0.987398907919934,"STAD_GS","",""
"699","Cell cycle - Chromatin histone acetylation",-1.29178293394277,0.196432327098318,0.64822667942445,"STAD_GS","",""
"700","ABL signaling - Chromatin histone methylation",-0.86952398702853,0.38456059385714,0.759260659666661,"STAD_GS","",""
"701","Apoptosis regulation - Chromatin histone methylation",0.331722060905963,0.740099140861537,0.929146204016387,"STAD_GS","",""
"702","Cell cycle - Chromatin histone methylation",-0.684935661315249,0.493384521427227,0.81994118309129,"STAD_GS","",""
"703","Chromatin histone acetylation - Chromatin histone methylation",0.257132147988608,0.797076761160936,0.944229393990647,"STAD_GS","",""
"704","ABL signaling - Chromatin other",-0.909099427519038,0.363297644772904,0.756051855338206,"STAD_GS","",""
"705","Apoptosis regulation - Chromatin other",0.801889131500161,0.422617093610381,0.787294746967726,"STAD_GS","",""
"706","Cell cycle - Chromatin other",-0.791761679245491,0.428499650458695,0.773307962937176,"STAD_GS","",""
"707","Chromatin histone acetylation - Chromatin other",0.54210982141146,0.587742853238622,0.84855374436326,"STAD_GS","",""
"708","Chromatin histone methylation - Chromatin other",0.155845616146121,0.876154713401603,0.959202553534457,"STAD_GS","",""
"709","ABL signaling - Cytoskeleton",-1.76025587617971,0.078364431839984,0.603406125167877,"STAD_GS",".",""
"710","Apoptosis regulation - Cytoskeleton",-0.869340573408731,0.384660876860436,0.753022564023395,"STAD_GS","",""
"711","Cell cycle - Cytoskeleton",-1.85117746301419,0.0641440268853593,0.59269080842072,"STAD_GS",".",""
"712","Chromatin histone acetylation - Cytoskeleton",-0.771396443965824,0.44047198223267,0.765030284930427,"STAD_GS","",""
"713","Chromatin histone methylation - Cytoskeleton",-0.890731889151177,0.373073022679836,0.755963756482825,"STAD_GS","",""
"714","Chromatin other - Cytoskeleton",-1.24676492916897,0.212483703381472,0.637451110144417,"STAD_GS","",""
"715","ABL signaling - DNA replication",-1.24276445175441,0.21395464559061,0.633634911941422,"STAD_GS","",""
"716","Apoptosis regulation - DNA replication",0.684528759974233,0.493641334966701,0.814508202695056,"STAD_GS","",""
"717","Cell cycle - DNA replication",-1.6205108433318,0.105122586952852,0.607082939652721,"STAD_GS","",""
"718","Chromatin histone acetylation - DNA replication",0.335639200874121,0.737142959115273,0.935604525030924,"STAD_GS","",""
"719","Chromatin histone methylation - DNA replication",-0.0578029977560191,0.953905550309698,0.97934303165129,"STAD_GS","",""
"720","Chromatin other - DNA replication",-0.374606240047411,0.70795333155693,0.918748424660959,"STAD_GS","",""
"721","Cytoskeleton - DNA replication",1.15605995512038,0.247656634211426,0.635652027809328,"STAD_GS","",""
"722","ABL signaling - EGFR signaling",-1.95185546928318,0.0509553664773967,0.535031348012666,"STAD_GS",".",""
"723","Apoptosis regulation - EGFR signaling",-1.03289379435394,0.301653603197888,0.696819823387122,"STAD_GS","",""
"724","Cell cycle - EGFR signaling",-2.87004156303883,0.00410417847758869,0.948065228322988,"STAD_GS","**",""
"725","Chromatin histone acetylation - EGFR signaling",-0.676001962667548,0.499039398949779,0.817575185513468,"STAD_GS","",""
"726","Chromatin histone methylation - EGFR signaling",-0.801583354941757,0.422794009209559,0.781323329019265,"STAD_GS","",""
"727","Chromatin other - EGFR signaling",-1.50258718839466,0.13294552915935,0.626743208894076,"STAD_GS","",""
"728","Cytoskeleton - EGFR signaling",0.376744176822626,0.706363729362249,0.921864528150731,"STAD_GS","",""
"729","DNA replication - EGFR signaling",-1.69993889499999,0.0891424198518244,0.605644087816807,"STAD_GS",".",""
"730","ABL signaling - ERK MAPK signaling",-0.613328553096119,0.539659117284039,0.825571232401411,"STAD_GS","",""
"731","Apoptosis regulation - ERK MAPK signaling",2.02647408759696,0.0427162255005223,0.51933937319056,"STAD_GS","*",""
"732","Cell cycle - ERK MAPK signaling",-0.297179814386779,0.766329231890206,0.94664199233496,"STAD_GS","",""
"733","Chromatin histone acetylation - ERK MAPK signaling",1.14886468087957,0.250611783331247,0.629253499451284,"STAD_GS","",""
"734","Chromatin histone methylation - ERK MAPK signaling",0.553260292741344,0.580085186541296,0.842765271012826,"STAD_GS","",""
"735","Chromatin other - ERK MAPK signaling",0.604848806695127,0.545279460860333,0.828681285912742,"STAD_GS","",""
"736","Cytoskeleton - ERK MAPK signaling",1.74830252506265,0.0804116562427634,0.599196535228333,"STAD_GS",".",""
"737","DNA replication - ERK MAPK signaling",1.48323203986606,0.138012771370394,0.613095195895402,"STAD_GS","",""
"738","EGFR signaling - ERK MAPK signaling",2.8576420059098,0.0042680161169814,0.328637241007568,"STAD_GS","**",""
"739","ABL signaling - Genome integrity",-0.569078706957696,0.569302727843474,0.843005962383606,"STAD_GS","",""
"740","Apoptosis regulation - Genome integrity",2.05338605791716,0.0400351503988743,0.513784430118887,"STAD_GS","*",""
"741","Cell cycle - Genome integrity",-0.210571436417864,0.833221702977255,0.957583151182816,"STAD_GS","",""
"742","Chromatin histone acetylation - Genome integrity",1.19030000124066,0.233928500306052,0.651054018924072,"STAD_GS","",""
"743","Chromatin histone methylation - Genome integrity",0.590286609080343,0.554998515461242,0.832497773191863,"STAD_GS","",""
"744","Chromatin other - Genome integrity",0.658990207230816,0.509902057116402,0.817967883290894,"STAD_GS","",""
"745","Cytoskeleton - Genome integrity",1.77792912794858,0.075415495567393,0.600723430209234,"STAD_GS",".",""
"746","DNA replication - Genome integrity",1.52679536638403,0.126811904174664,0.650967774763273,"STAD_GS","",""
"747","EGFR signaling - Genome integrity",2.86547102249643,0.00416389379827318,0.480929733700552,"STAD_GS","**",""
"748","ERK MAPK signaling - Genome integrity",0.0882996991822726,0.929638478040964,0.962988737342882,"STAD_GS","",""
"749","ABL signaling - Hormone-related",-1.99583524391158,0.0459518591797965,0.505470450977761,"STAD_GS","*",""
"750","Apoptosis regulation - Hormone-related",-1.11901246889712,0.263134819645294,0.646639822745351,"STAD_GS","",""
"751","Cell cycle - Hormone-related",-2.39377785389395,0.0166758453218338,0.350192751758509,"STAD_GS","*",""
"752","Chromatin histone acetylation - Hormone-related",-0.899775084339859,0.368239956287019,0.759494909841976,"STAD_GS","",""
"753","Chromatin histone methylation - Hormone-related",-0.991795427956059,0.321297328423466,0.713650796786737,"STAD_GS","",""
"754","Chromatin other - Hormone-related",-1.52776404215957,0.126571132997321,0.664498448235933,"STAD_GS","",""
"755","Cytoskeleton - Hormone-related",0.0367331639983726,0.970697765432325,0.987802571871661,"STAD_GS","",""
"756","DNA replication - Hormone-related",-1.52024814513572,0.128448621261978,0.645035467641674,"STAD_GS","",""
"757","EGFR signaling - Hormone-related",-0.446214734250912,0.655442140667401,0.895900204107513,"STAD_GS","",""
"758","ERK MAPK signaling - Hormone-related",-2.2998608361207,0.0214561055061588,0.330424024794846,"STAD_GS","*",""
"759","Genome integrity - Hormone-related",-2.32843546059429,0.0198889925427586,0.353412098259788,"STAD_GS","*",""
"760","ABL signaling - IGF1R signaling",-0.798076773707664,0.424825938949502,0.778847554740754,"STAD_GS","",""
"761","Apoptosis regulation - IGF1R signaling",1.15841691519548,0.246693939549477,0.640295506021675,"STAD_GS","",""
"762","Cell cycle - IGF1R signaling",-0.623394489593205,0.533025318201846,0.826368110769304,"STAD_GS","",""
"763","Chromatin histone acetylation - IGF1R signaling",0.753253811372917,0.451297408629984,0.777982846220346,"STAD_GS","",""
"764","Chromatin histone methylation - IGF1R signaling",0.30179373795668,0.762809304821982,0.947359943085365,"STAD_GS","",""
"765","Chromatin other - IGF1R signaling",0.206164371621134,0.836662517318271,0.952064243844929,"STAD_GS","",""
"766","Cytoskeleton - IGF1R signaling",1.42849035966162,0.15315076744172,0.620663636474338,"STAD_GS","",""
"767","DNA replication - IGF1R signaling",0.695033595910583,0.487034247596368,0.815252979672182,"STAD_GS","",""
"768","EGFR signaling - IGF1R signaling",1.90551432223933,0.0567132475081587,0.569598268451507,"STAD_GS",".",""
"769","ERK MAPK signaling - IGF1R signaling",-0.408989160203772,0.682547616099731,0.906140800684126,"STAD_GS","",""
"770","Genome integrity - IGF1R signaling",-0.471408937979115,0.637348734460008,0.881602141678215,"STAD_GS","",""
"771","Hormone-related - IGF1R signaling",1.79222458568039,0.0730969979008162,0.625385426484761,"STAD_GS",".",""
"772","ABL signaling - Metabolism",-1.18770563594738,0.234949402571687,0.646110857072139,"STAD_GS","",""
"773","Apoptosis regulation - Metabolism",0.158752633995785,0.873863768030074,0.961250144833082,"STAD_GS","",""
"774","Cell cycle - Metabolism",-1.18158344194765,0.237371026753266,0.645090672705934,"STAD_GS","",""
"775","Chromatin histone acetylation - Metabolism",0.0899775084339859,0.928305087988017,0.965939078041585,"STAD_GS","",""
"776","Chromatin histone methylation - Metabolism",-0.183665819991863,0.854275624402866,0.953322073608996,"STAD_GS","",""
"777","Chromatin other - Metabolism",-0.443544399336649,0.657372012118733,0.89325255764369,"STAD_GS","",""
"778","Cytoskeleton - Metabolism",0.844862771962569,0.398187462110691,0.772952132332518,"STAD_GS","",""
"779","DNA replication - Metabolism",-0.21717830644796,0.828069390169424,0.961226277030839,"STAD_GS","",""
"780","EGFR signaling - Metabolism",0.788223632359394,0.430565908167521,0.771013370439514,"STAD_GS","",""
"781","ERK MAPK signaling - Metabolism",-1.03376506535546,0.301246007045747,0.70290734977341,"STAD_GS","",""
"782","Genome integrity - Metabolism",-1.0764864553053,0.281709755295348,0.670875809002323,"STAD_GS","",""
"783","Hormone-related - Metabolism",0.989752592773845,0.322295061708894,0.709049135759567,"STAD_GS","",""
"784","IGF1R signaling - Metabolism",-0.64935673394217,0.516107822776389,0.811026578648611,"STAD_GS","",""
"785","ABL signaling - Mitosis",-1.25880067484965,0.208102336545854,0.658515612905374,"STAD_GS","",""
"786","Apoptosis regulation - Mitosis",0.422049685500989,0.67298875186019,0.898615038611005,"STAD_GS","",""
"787","Cell cycle - Mitosis",-1.50650762274583,0.13193691178134,0.648455885563607,"STAD_GS","",""
"788","Chromatin histone acetylation - Mitosis",0.226521177989964,0.820796089608817,0.957595437876953,"STAD_GS","",""
"789","Chromatin histone methylation - Mitosis",-0.120326535095922,0.904224484851315,0.949435709093881,"STAD_GS","",""
"790","Chromatin other - Mitosis",-0.43829664386804,0.661171258495614,0.893161173757233,"STAD_GS","",""
"791","Cytoskeleton - Mitosis",1.04591526660302,0.295600155165324,0.696771794318264,"STAD_GS","",""
"792","DNA replication - Mitosis",-0.141794698791533,0.887242171512123,0.948856211200465,"STAD_GS","",""
"793","EGFR signaling - Mitosis",1.3066647187717,0.191326606021846,0.64052820276879,"STAD_GS","",""
"794","ERK MAPK signaling - Mitosis",-1.35311660167597,0.176018382727101,0.645400736666035,"STAD_GS","",""
"795","Genome integrity - Mitosis",-1.39995295640448,0.161527406368117,0.632420862220933,"STAD_GS","",""
"796","Hormone-related - Mitosis",1.32851609794114,0.184007669103068,0.653934947120133,"STAD_GS","",""
"797","IGF1R signaling - Mitosis",-0.724066891639313,0.469024669487616,0.802553323345477,"STAD_GS","",""
"798","Metabolism - Mitosis",0.116321685994846,0.907397599336601,0.94845631423871,"STAD_GS","",""
"799","ABL signaling - Other",-1.1616138580414,0.245392350402777,0.651558999345305,"STAD_GS","",""
"800","Apoptosis regulation - Other",0.62533049732486,0.531754167858176,0.829967653886747,"STAD_GS","",""
"801","Cell cycle - Other",-1.32468773724203,0.185274742061369,0.648461597214791,"STAD_GS","",""
"802","Chromatin histone acetylation - Other",0.355087251984268,0.722524226623832,0.92211655442047,"STAD_GS","",""
"803","Chromatin histone methylation - Other",-0.0231397182876774,0.981538823547213,0.994453808067571,"STAD_GS","",""
"804","Chromatin other - Other",-0.28984132900951,0.771937628326194,0.943479323509793,"STAD_GS","",""
"805","Cytoskeleton - Other",1.14310208341126,0.252996209385249,0.628409939440779,"STAD_GS","",""
"806","DNA replication - Other",0.0708973493957663,0.943479452944695,0.972963185849217,"STAD_GS","",""
"807","EGFR signaling - Other",1.49534813101084,0.134823609856997,0.622885077539325,"STAD_GS","",""
"808","ERK MAPK signaling - Other",-1.15394289628909,0.248523581019962,0.630867551819903,"STAD_GS","",""
"809","Genome integrity - Other",-1.20557932278799,0.227979735848925,0.642235597330509,"STAD_GS","",""
"810","Hormone-related - Other",1.45708217193544,0.145093698980056,0.609393535716237,"STAD_GS","",""
"811","IGF1R signaling - Other",-0.561442242180216,0.574496093950537,0.839927833560595,"STAD_GS","",""
"812","Metabolism - Other",0.24488775998915,0.806543339301529,0.950568935605373,"STAD_GS","",""
"813","Mitosis - Other",0.181819885503808,0.855724078259654,0.950347413836442,"STAD_GS","",""
"814","ABL signaling - Other, kinases",-1.34666003630215,0.178089748822629,0.642792687156675,"STAD_GS","",""
"815","Apoptosis regulation - Other, kinases",0.279959429109401,0.779508631563018,0.942756512518624,"STAD_GS","",""
"816","Cell cycle - Other, kinases",-1.70713563454456,0.0877968451246731,0.614577915872712,"STAD_GS",".",""
"817","Chromatin histone acetylation - Other, kinases",0.130925281307154,0.895834415231221,0.953630183955816,"STAD_GS","",""
"818","Chromatin histone methylation - Other, kinases",-0.19638792196073,0.84430654907121,0.956053004095341,"STAD_GS","",""
"819","Chromatin other - Other, kinases",-0.565022455140142,0.572058490831918,0.841691155300465,"STAD_GS","",""
"820","Cytoskeleton - Other, kinases",0.981939609803652,0.326129600411704,0.710716393350033,"STAD_GS","",""
"821","DNA replication - Other, kinases",-0.319880974865589,0.749058560590121,0.935310959439557,"STAD_GS","",""
"822","EGFR signaling - Other, kinases",1.21039086596205,0.226128945145393,0.644886250970195,"STAD_GS","",""
"823","ERK MAPK signaling - Other, kinases",-1.57382862209776,0.115527075086861,0.620622194071277,"STAD_GS","",""
