"","DRUG_ID","SCREENING_SITE","DRUG_NAME","SYNONYMS","TARGET","TARGET_PATHWAY","drug_name","subtype","value"
"833",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","MSI",-0.306331442999066
"834",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","STAD_MSI",-0.234565117557688
"835",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","High_cal",0.0737493568202527
"836",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","EMT",0.0256878622746623
"837",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","STAD_GS",0.224078953526285
"838",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","STAD_CIN",0.236148633465369
"839",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","Low_cal",-0.0737493568202527
"840",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","MSS_TP53pos",0.0356988571835378
"841",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","STAD_CIN",0.0855619455004051
"842",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","STAD_MSI",-0.162477919901664
"843",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","STAD_GS",0.213521363965399
"844",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","MSS_TP53neg",-0.0696603568348197
"845",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","EMT",-0.375834278301202
"846",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","High_cal",0.116046800477927
"847",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","MSS_TP53pos",0.205706278412009
"848",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","MSI",0.153129275709804
"849",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","Low_cal",-0.116046800477927
"850",1912,"SANGER","Afuresertib","GSK2110183, GSK2110183C","AKT1, AKT2, AKT3","PI3K/MTOR signaling","GSK2110183C..GDSC2.1912.","STAD_EBV",-0.149153740747685
"851",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","MSS_TP53neg",-0.0700142219058746
"852",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","STAD_MSI",-0.314632765798991
"853",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","STAD_GS",0.164576200293193
"854",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","EMT",-0.450972554083543
"855",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","STAD_EBV",0.300032287475107
"856",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","MSI",0.31152931703692
"857",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","MSS_TP53pos",0.149408104101665
"858",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","STAD_CIN",0.0878131890616728
"859",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","Low_cal",0.315436826031084
"860",1913,"SANGER","AGI-5198","IDH-C35","IDH1 (R132H)","Metabolism","AGI.5198..GDSC2.1913.","High_cal",-0.315436826031084
"861",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","STAD_CIN",-0.243859281710764
"862",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","MSS_TP53pos",0.0150473205649156
"863",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","STAD_MSI",0.0278003077891433
"864",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","STAD_GS",0.247387213233614
"865",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","MSS_TP53neg",-0.421556805642462
"866",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","EMT",-0.0564743926511741
"867",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","MSI",0.515486123439492
"868",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","Low_cal",-0.169374087580432
"869",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","STAD_EBV",0.264682174974577
"870",1915,"SANGER","AZD3759","","EGFR","EGFR signaling","AZD3759..GDSC2.1915.","High_cal",0.169374087580432
"871",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","STAD_MSI",-0.228501870399061
"872",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","STAD_GS",0.00866496951010209
"873",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","MSS_TP53neg",0.0608795356786569
"874",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","MSS_TP53pos",0.0833174490467852
"875",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","Low_cal",-0.0510448220254848
"876",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","EMT",-0.419480771139057
"877",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","STAD_CIN",0.211222048521431
"878",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","MSI",0.220502204999774
"879",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","High_cal",0.0510448220254848
"880",1916,"SANGER","AZD5363","","AKT1, AKT2, AKT3, ROCK2","Other, kinases","AZD5363..GDSC2.1916.","STAD_EBV",-0.0637617772877655
"881",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","STAD_GS",-0.0996318876599861
"882",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","MSS_TP53pos",0.214599027785969
"883",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","STAD_MSI",0.208622004597987
"884",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","MSI",0.108197577168698
"885",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","MSS_TP53neg",-0.159559265419676
"886",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","EMT",-0.223181140127491
"887",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","STAD_CIN",-0.14539036495056
"888",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","STAD_EBV",0.0533625568825995
"889",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","Low_cal",0.310171847928643
"890",1917,"SANGER","AZD6738","AZD 6738, AZD-6738","ATR","Genome integrity","AZD6738..GDSC2.1917.","High_cal",-0.310171847928643
"891",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","STAD_GS",0.300898313881992
"892",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","STAD_MSI",-0.335373562415717
"893",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","MSI",0.228368376243819
"894",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","MSS_TP53neg",-0.0176511603508557
"895",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","MSS_TP53pos",0.0596551507742825
"896",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","STAD_CIN",0.0946419881452421
"897",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","High_cal",0.240456181972921
"898",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","EMT",-0.296212983321425
"899",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","STAD_EBV",0.132591885853446
"900",1918,"SANGER","AZD8186","AZD 8186, AZD-8186","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","AZD8186..GDSC2.1918.","Low_cal",-0.240456181972921
"901",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","High_cal",0.332163415962804
"902",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","STAD_MSI",0.201161428428814
"903",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","EMT",0.157518359600881
"904",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","MSS_TP53pos",-0.0951947090126393
"905",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","STAD_EBV",0.234425599094093
"906",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","MSI",0.385404148749826
"907",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","MSS_TP53neg",-0.296137486116946
"908",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","STAD_CIN",-0.397540521841877
"909",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","Low_cal",-0.332163415962804
"910",1919,"SANGER","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","osimertinib..GDSC2.1919.","STAD_GS",0.313925684728987
"911",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","STAD_EBV",0.0852034808415754
"912",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","High_cal",-0.0959370266618063
"913",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","MSI",0.306258034790801
"914",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","MSS_TP53neg",-0.481527786799736
"915",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","EMT",0.0676314371316589
"916",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","MSS_TP53pos",0.179794309097293
"917",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","STAD_GS",0.215647073347058
"918",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","STAD_MSI",0.149784555628682
"919",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","STAD_CIN",-0.254673377884546
"920",1922,"SANGER","Cediranib","AZD2171, AZD 2171, AZD-2171, Recentin","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cediranib..GDSC2.1922.","Low_cal",0.0959370266618063
"921",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","MSI",0.293168861244975
"922",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","EMT",-0.222399345010524
"923",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","High_cal",0.0648717188868077
"924",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","STAD_GS",0.311652356998331
"925",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","STAD_MSI",-0.242417298674973
"926",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","STAD_CIN",0.055994816533322
"927",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","MSS_TP53pos",0.175374527687372
"928",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","STAD_EBV",0.00114976999512807
"929",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","Low_cal",-0.0648717188868077
"930",1924,"SANGER","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","GDC.0068..GDSC2.1924.","MSS_TP53neg",-0.252161124788539
"931",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","STAD_EBV",0.0715275448329891
"932",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","High_cal",0.0783252043700447
"933",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","MSS_TP53neg",-0.18745946836656
"934",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","MSI",0.206437448406199
"935",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","STAD_CIN",-0.286310625353753
"936",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","MSS_TP53pos",0.252937228470524
"937",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","STAD_GS",0.297247359501939
"938",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","EMT",-0.228072969723298
"939",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","Low_cal",-0.0783252043700447
"940",1925,"SANGER","GDC0810","GDC-0810, GDC 0810","ESR1, ESR2","Hormone-related","GDC.0810..GDSC2.1925.","STAD_MSI",0.16677644578796
"941",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","High_cal",0.0813814603942025
"942",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","MSS_TP53pos",0.382220669926137
"943",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","MSI",-0.12233547075901
"944",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","EMT",-0.432289508033747
"945",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","STAD_CIN",0.0188431392116898
"946",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","STAD_EBV",-0.257540628851724
"947",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","MSS_TP53neg",-0.0365940953884836
"948",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","Low_cal",-0.0813814603942025
"949",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","STAD_MSI",-0.00381190589258553
"950",1926,"SANGER","GNE-317","GNE317, GNE 317","PI3Kalpha","PI3K/MTOR signaling","GNE317..GDSC2.1926.","STAD_GS",0.171609668087124
"951",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","STAD_EBV",0.370605383409065
"952",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","MSI",0.15804067849124
"953",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","STAD_MSI",-0.316892788106524
"954",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","MSS_TP53neg",-0.220273333186259
"955",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","High_cal",-0.0552460354668991
"956",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","STAD_GS",-0.0621003588596346
"957",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","Low_cal",0.0552460354668991
"958",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","STAD_CIN",0.131037929881529
"959",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","EMT",0.122985604572307
"960",1927,"SANGER","GSK2578215A","GSK 2578215A,  GSK-2578215A","LRRK2","Other, kinases","GSK2578215A..GDSC2.1927.","MSS_TP53pos",-0.00180921608324894
"961",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","EMT",-0.132982872006476
"962",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","STAD_GS",-0.125412004316064
"963",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","Low_cal",0.390073239469657
"964",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","MSI",0.376317317051416
"965",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","STAD_EBV",0.226704620138957
"966",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","STAD_CIN",0.179093054341172
"967",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","High_cal",-0.390073239469657
"968",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","MSS_TP53pos",-0.173217061102596
"969",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","MSS_TP53neg",0.0122280447637067
"970",1928,"SANGER","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","I.BRD9..GDSC2.1928.","STAD_MSI",-0.234591623193689
"971",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","MSI",-0.251156203060538
"972",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","STAD_GS",-0.214293573251435
"973",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","STAD_CIN",0.269813008542195
"974",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","MSS_TP53pos",0.128250024386329
"975",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","STAD_EBV",-0.115909172479422
"976",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","MSS_TP53neg",0.205425694244544
"977",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","STAD_MSI",-0.156360512420724
"978",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","EMT",-0.224294499481344
"979",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","High_cal",-0.0982780232566328
"980",1930,"SANGER","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","MST.312..GDSC2.1930.","Low_cal",0.0982780232566328
"981",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","STAD_GS",-0.0166263261528237
"982",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","STAD_EBV",0.0165295137409382
"983",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","MSS_TP53pos",-0.125899511800777
"984",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","MSS_TP53neg",0.0711868006803404
"985",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","STAD_CIN",-0.106947163371108
"986",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","High_cal",0.304011518807835
"987",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","STAD_MSI",0.130773115740455
"988",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","EMT",0.0602814160404564
"989",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","MSI",0.0375755338632003
"990",1932,"SANGER","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","NVP.ADW742..GDSC2.1932.","Low_cal",-0.304011518807835
"991",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","STAD_EBV",-0.096715321852322
